"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"Altersklasse - Total"	"20-24 Jahre"	"25-29 Jahre"	"30-34 Jahre"	"35-39 Jahre"
"2015"	"......0946 Wachseldorn"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	54	8	3	2	6
"2015"	"......0946 Wachseldorn"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0	0	0
"2015"	"......0946 Wachseldorn"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	0	0	0	0
"2015"	"......0947 Zwieselberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	157	7	3	5	7
"2015"	"......0947 Zwieselberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	78	6	2	3	2
"2015"	"......0947 Zwieselberg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0	0	0
"2015"	"......0947 Zwieselberg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	10	0	0	0	0
"2015"	"......0948 Forst-Längenbühl"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	376	25	22	29	20
"2015"	"......0948 Forst-Längenbühl"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	174	24	15	17	6
"2015"	"......0948 Forst-Längenbühl"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	0	0	0	0
"2015"	"......0948 Forst-Längenbühl"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	21	0	0	0	0
"2015"	"......0791 Boltigen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	650	49	38	38	35
"2015"	"......0791 Boltigen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	292	47	33	21	14
"2015"	"......0791 Boltigen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	11	0	0	0	0
"2015"	"......0791 Boltigen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	42	0	0	0	2
"2015"	"......0792 Lenk"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1192	74	94	85	66
"2015"	"......0792 Lenk"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	520	71	82	47	30
"2015"	"......0792 Lenk"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	24	0	0	0	0
"2015"	"......0792 Lenk"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	71	0	0	0	0
"2015"	"......0793 St. Stephan"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	697	43	42	44	39
"2015"	"......0793 St. Stephan"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	317	42	36	22	12
"2015"	"......0793 St. Stephan"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	16	0	0	0	0
"2015"	"......0793 St. Stephan"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	37	0	0	1	1
"2015"	"......0794 Zweisimmen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1487	88	84	86	74
"2015"	"......0794 Zweisimmen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	600	85	66	51	32
"2015"	"......0794 Zweisimmen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	55	0	0	0	0
"2015"	"......0794 Zweisimmen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	95	0	1	1	4
"2015"	"......0841 Gsteig"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	493	29	33	34	32
"2015"	"......0841 Gsteig"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	230	28	29	16	11
"2015"	"......0841 Gsteig"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	0	0	0	0
"2015"	"......0841 Gsteig"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	31	0	1	0	1
"2015"	"......0842 Lauenen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	404	24	23	32	35
"2015"	"......0842 Lauenen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	181	24	21	18	14
"2015"	"......0842 Lauenen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......0842 Lauenen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	17	0	0	0	2
"2015"	"......0843 Saanen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3478	230	257	223	226
"2015"	"......0843 Saanen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1587	224	219	139	79
"2015"	"......0843 Saanen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	70	0	0	0	0
"2015"	"......0843 Saanen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	208	0	1	1	9
"2015"	"......0561 Adelboden"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1703	128	99	82	95
"2015"	"......0561 Adelboden"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	785	119	81	48	31
"2015"	"......0561 Adelboden"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	35	0	0	0	0
"2015"	"......0561 Adelboden"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	61	0	0	1	2
"2015"	"......0562 Aeschi bei Spiez"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1112	69	61	62	73
"2015"	"......0562 Aeschi bei Spiez"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	517	66	49	38	25
"2015"	"......0562 Aeschi bei Spiez"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	24	0	0	0	0
"2015"	"......0562 Aeschi bei Spiez"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	81	0	0	1	1
"2015"	"......0563 Frutigen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3356	235	252	205	199
"2015"	"......0563 Frutigen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1557	232	195	106	52
"2015"	"......0563 Frutigen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	67	0	0	0	0
"2015"	"......0563 Frutigen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	160	0	0	6	6
"2015"	"......0564 Kandergrund"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	408	25	29	27	26
"2015"	"......0564 Kandergrund"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	179	25	24	11	14
"2015"	"......0564 Kandergrund"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	0	0	0	0
"2015"	"......0564 Kandergrund"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	26	0	0	0	1
"2015"	"......0565 Kandersteg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	640	30	47	49	39
"2015"	"......0565 Kandersteg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	245	30	34	26	18
"2015"	"......0565 Kandersteg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	15	0	0	0	0
"2015"	"......0565 Kandersteg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	50	0	0	3	0
"2015"	"......0566 Krattigen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	541	24	23	29	32
"2015"	"......0566 Krattigen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	212	24	17	12	15
"2015"	"......0566 Krattigen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	20	0	0	0	0
"2015"	"......0566 Krattigen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	42	0	0	0	2
"2015"	"......0567 Reichenbach im Kandertal"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1746	113	89	106	120
"2015"	"......0567 Reichenbach im Kandertal"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	756	110	73	52	40
"2015"	"......0567 Reichenbach im Kandertal"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	51	0	0	1	0
"2015"	"......0567 Reichenbach im Kandertal"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	106	0	2	2	5
"2015"	"......0761 Därstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	413	24	22	30	14
"2015"	"......0761 Därstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	181	24	13	16	8
"2015"	"......0761 Därstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	0	0	0	0
"2015"	"......0761 Därstetten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	30	0	0	2	0
"2015"	"......0762 Diemtigen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1087	47	53	67	70
"2015"	"......0762 Diemtigen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	500	45	48	40	26
"2015"	"......0762 Diemtigen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	12	0	0	0	0
"2015"	"......0762 Diemtigen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	73	0	0	0	2
"2015"	"......0763 Erlenbach im Simmental"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	823	49	46	43	45
"2015"	"......0763 Erlenbach im Simmental"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	358	47	36	23	16
"2015"	"......0763 Erlenbach im Simmental"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	20	0	0	0	0
"2015"	"......0763 Erlenbach im Simmental"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	72	0	0	1	3
"2015"	"......0766 Oberwil im Simmental"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	407	21	22	22	16
"2015"	"......0766 Oberwil im Simmental"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	179	21	13	9	7
"2015"	"......0766 Oberwil im Simmental"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	0	0	0	0
"2015"	"......0766 Oberwil im Simmental"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	13	0	0	1	0
"2015"	"......0768 Spiez"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	6086	351	325	327	318
"2015"	"......0768 Spiez"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2531	341	280	182	130
"2015"	"......0768 Spiez"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	182	0	0	0	0
"2015"	"......0768 Spiez"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	494	0	0	6	10
"2015"	"......0769 Wimmis"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1227	70	60	52	86
"2015"	"......0769 Wimmis"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	561	69	51	27	33
"2015"	"......0769 Wimmis"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	34	0	0	0	0
"2015"	"......0769 Wimmis"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	102	0	0	2	8
"2015"	"......0571 Beatenberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	589	22	28	27	36
"2015"	"......0571 Beatenberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	253	22	23	19	19
"2015"	"......0571 Beatenberg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	16	0	0	0	0
"2015"	"......0571 Beatenberg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	62	0	0	0	2
"2015"	"......0572 Bönigen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1259	62	78	67	76
"2015"	"......0572 Bönigen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	557	62	71	43	30
"2015"	"......0572 Bönigen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	40	0	0	0	0
"2015"	"......0572 Bönigen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	83	0	0	2	4
"2015"	"......0573 Brienz (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1517	98	85	91	78
"2015"	"......0573 Brienz (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	671	94	74	54	38
"2015"	"......0573 Brienz (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	42	0	1	0	0
"2015"	"......0573 Brienz (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	110	0	0	2	2
"2015"	"......0574 Brienzwiler"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	240	14	21	11	14
"2015"	"......0574 Brienzwiler"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	101	14	19	8	8
"2015"	"......0574 Brienzwiler"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	0	0	0	0
"2015"	"......0574 Brienzwiler"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	26	0	0	0	0
"2015"	"......0575 Därligen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	196	10	12	16	11
"2015"	"......0575 Därligen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	74	10	12	8	2
"2015"	"......0575 Därligen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	0	0	0	0
"2015"	"......0575 Därligen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	16	0	0	0	2
"2015"	"......0576 Grindelwald"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1889	105	130	128	134
"2015"	"......0576 Grindelwald"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	859	102	116	91	58
"2015"	"......0576 Grindelwald"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	43	0	0	0	0
"2015"	"......0576 Grindelwald"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	125	0	0	4	5
"2015"	"......0577 Gsteigwiler"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	204	12	10	17	12
"2015"	"......0577 Gsteigwiler"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	91	12	10	11	3
"2015"	"......0577 Gsteigwiler"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	0	0	0	0
"2015"	"......0577 Gsteigwiler"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	27	0	0	2	3
"2015"	"......0578 Gündlischwand"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	168	9	7	12	8
"2015"	"......0578 Gündlischwand"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	78	9	6	7	2
"2015"	"......0578 Gündlischwand"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0	0	0
"2015"	"......0578 Gündlischwand"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	18	0	0	1	0
"2015"	"......0579 Habkern"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	326	16	26	13	16
"2015"	"......0579 Habkern"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	146	15	23	7	7
"2015"	"......0579 Habkern"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	0	0	0	0
"2015"	"......0579 Habkern"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	21	0	0	1	0
"2015"	"......0580 Hofstetten bei Brienz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	285	17	13	15	13
"2015"	"......0580 Hofstetten bei Brienz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	130	17	12	12	6
"2015"	"......0580 Hofstetten bei Brienz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......0580 Hofstetten bei Brienz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	22	0	0	0	2
"2015"	"......0581 Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2763	188	238	248	205
"2015"	"......0581 Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1304	180	190	145	92
"2015"	"......0581 Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	54	0	0	0	1
"2015"	"......0581 Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	210	0	3	9	15
"2015"	"......0582 Iseltwald"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	209	8	11	8	11
"2015"	"......0582 Iseltwald"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	78	8	9	6	5
"2015"	"......0582 Iseltwald"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	0	0	0	0
"2015"	"......0582 Iseltwald"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	21	0	0	0	0
"2015"	"......0584 Lauterbrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1209	71	69	69	77
"2015"	"......0584 Lauterbrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	521	69	65	48	28
"2015"	"......0584 Lauterbrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	25	0	0	0	0
"2015"	"......0584 Lauterbrunnen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	76	0	0	2	5
"2015"	"......0585 Leissigen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	510	19	29	21	38
"2015"	"......0585 Leissigen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	218	19	27	12	15
"2015"	"......0585 Leissigen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	13	0	0	0	0
"2015"	"......0585 Leissigen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	48	0	0	0	4
"2015"	"......0586 Lütschental"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	112	13	8	9	2
"2015"	"......0586 Lütschental"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	49	12	6	4	1
"2015"	"......0586 Lütschental"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0	0	0
"2015"	"......0586 Lütschental"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	0	0	0	0
"2015"	"......0587 Matten bei Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1883	115	148	148	110
"2015"	"......0587 Matten bei Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	876	112	127	97	44
"2015"	"......0587 Matten bei Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	42	0	0	0	0
"2015"	"......0587 Matten bei Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	96	0	2	1	5
"2015"	"......0588 Niederried bei Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	171	4	8	9	8
"2015"	"......0588 Niederried bei Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	69	4	6	7	2
"2015"	"......0588 Niederried bei Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	0	0	0
"2015"	"......0588 Niederried bei Interlaken"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	19	0	0	0	1
"2015"	"......0589 Oberried am Brienzersee"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	222	10	10	5	11
"2015"	"......0589 Oberried am Brienzersee"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	99	10	10	3	5
"2015"	"......0589 Oberried am Brienzersee"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......0589 Oberried am Brienzersee"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	17	0	0	0	1
"2015"	"......0590 Ringgenberg (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1312	68	73	82	77
"2015"	"......0590 Ringgenberg (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	579	68	67	55	24
"2015"	"......0590 Ringgenberg (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	24	0	0	0	0
"2015"	"......0590 Ringgenberg (BE)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	115	0	0	0	9
"2015"	"......0591 Saxeten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	56	3	4	2	3
"2015"	"......0591 Saxeten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	22	3	4	2	0
"2015"	"......0591 Saxeten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	0	0	0
"2015"	"......0591 Saxeten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	0	0	0	1
"2015"	"......0592 Schwanden bei Brienz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	294	19	13	14	13
"2015"	"......0592 Schwanden bei Brienz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	118	19	10	9	4
"2015"	"......0592 Schwanden bei Brienz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	0	0	0	0
"2015"	"......0592 Schwanden bei Brienz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	26	0	0	1	1
"2015"	"......0593 Unterseen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2742	159	186	146	166
"2015"	"......0593 Unterseen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1219	156	155	89	85
"2015"	"......0593 Unterseen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	60	0	1	0	1
"2015"	"......0593 Unterseen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	225	0	1	4	9
"2015"	"......0594 Wilderswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1281	73	63	96	81
"2015"	"......0594 Wilderswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	594	69	50	64	35
"2015"	"......0594 Wilderswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	21	0	0	0	0
"2015"	"......0594 Wilderswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	97	0	1	2	3
"2015"	"......0782 Guttannen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	156	8	10	9	8
"2015"	"......0782 Guttannen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	57	8	9	7	3
"2015"	"......0782 Guttannen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......0782 Guttannen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	0	0	0	0
"2015"	"......0783 Hasliberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	591	20	27	30	29
"2015"	"......0783 Hasliberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	279	20	21	17	8
